plithos stoixeion katanomis,xronos katanomis,ipodianisma1,ipodiastima2,ipodiastima3,Kurtosis First Subarray,Kurtosis Second Subarray,Kurtosis Third Subarray,Skewness First Subarray,Skewness Second Subarray,Skewness Third Subarray
100000,0.07280421257019043,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.0862879753112793,63552,26724,18536,-1.200000000594228,-1.2000000033605338,-1.2000000253817376,0.0,0.0,0.0
100000,0.07679367065429688,63552,36828,8188,-1.200000000594228,-1.2000000018066077,nan,0.0,0.0,nan
100000,0.07878923416137695,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.10272550582885742,97994,36448,24718,-1.2000000002499265,-1.2000005964162836,nan,0.0,0.0,nan
100000,0.0827789306640625,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.0718071460723877,63552,26724,18536,-1.200000000594228,-1.2000000033605338,-1.2000000253817376,0.0,0.0,0.0
100000,0.0747992992401123,63552,36828,8188,-1.200000000594228,-1.2000000018066077,nan,0.0,0.0,nan
100000,0.07779097557067871,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.06881546974182129,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.0997323989868164,99615,36448,26339,-1.2000000002418594,-1.2000161917098444,nan,0.0,0.0,nan
100000,0.0578458309173584,36448,26724,8188,-1.2000000018066077,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.07903623580932617,73276,36828,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
100000,0.07380247116088867,73276,36448,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
100000,0.0663294792175293,63552,26724,8188,-1.200000000594228,-1.2000000033605338,-1.2000000357977378,0.0,0.0,0.0
100000,0.09503579139709473,73276,36828,8188,-1.2000000004469795,-1.2000000033605338,nan,-4.613970692366059e-17,0.0,nan
