plithos stoixeion katanomis,xronos katanomis,ipodianisma1,ipodiastima2,ipodiastima3,Kurtosis First Subarray,Kurtosis Second Subarray,Kurtosis Third Subarray,Skewness First Subarray,Skewness Second Subarray,Skewness Third Subarray
1000,0.003989219665527344,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.002991914749145508,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.003986835479736328,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.002991914749145508,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0029931068420410156,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.00299072265625,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0059814453125,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.004986286163330078,652,274,252,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019943714141845703,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0029921531677246094,652,274,252,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.003988981246948242,920,726,378,-1.2000028355421026,-1.2003750586029067,nan,0.0,0.0,nan
1000,0.0029904842376708984,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.0029909610748291016,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.001995086669921875,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.001994609832763672,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0019936561584472656,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.005984067916870117,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0019943714141845703,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0019943714141845703,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.001992940902709961,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.002992868423461914,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.001993417739868164,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0019936561584472656,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0009946823120117188,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.002991199493408203,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0029904842376708984,978,630,252,-1.2000025091925317,-1.204968944099379,nan,0.0,0.0,nan
1000,0.0009982585906982422,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.002003192901611328,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019953250885009766,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0029916763305664062,652,630,252,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.001993894577026367,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.0029921531677246094,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.001992940902709961,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019943714141845703,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.000997781753540039,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0069811344146728516,652,274,252,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019943714141845703,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.001995086669921875,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.004987001419067383,652,572,194,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0019943714141845703,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0019936561584472656,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.001993417739868164,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0029914379119873047,726,348,348,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.0019943714141845703,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0019948482513427734,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0059814453125,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.002991914749145508,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0009975433349609375,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0029916763305664062,920,348,194,-1.2000028355421026,-1.2003750586029067,nan,0.0,0.0,nan
1000,0.001993894577026367,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0019943714141845703,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.001994609832763672,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.004985809326171875,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.001993894577026367,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.000997304916381836,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.004986763000488281,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.001993417739868164,348,274,252,-1.2000198178410113,-1.200031968031968,-1.2000377934900717,0.0,0.0,0.0
1000,0.0019941329956054688,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0039899349212646484,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.0029914379119873047,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.001994609832763672,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0029916763305664062,348,274,252,-1.2000198178410113,-1.200031968031968,-1.2000377934900717,0.0,0.0,0.0
1000,0.001994609832763672,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019948482513427734,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0029916763305664062,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.001994609832763672,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.000995635986328125,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.006983041763305664,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0019936561584472656,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.001993894577026367,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.002990245819091797,652,274,252,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.002992391586303711,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0009982585906982422,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019931793212890625,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.004987955093383789,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.001994609832763672,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019941329956054688,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.00498652458190918,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.015957117080688477,920,348,194,-1.2000028355421026,-1.2003750586029067,nan,0.0,0.0,nan
1000,0.0109710693359375,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.012965917587280273,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0034363269805908203,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.0029926300048828125,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.002992868423461914,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.003991365432739258,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.003990650177001953,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0019943714141845703,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0029904842376708984,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.00299072265625,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.003989458084106445,652,572,194,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.005984306335449219,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0019941329956054688,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.003988742828369141,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.009972572326660156,348,348,274,-1.2000198178410113,-1.2000198178410113,-1.200031968031968,0.0,0.0,0.0
1000,0.000997781753540039,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0029900074005126953,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019943714141845703,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0029916763305664062,920,348,194,-1.2000028355421026,-1.2003750586029067,nan,0.0,0.0,nan
1000,0.0019943714141845703,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.003991603851318359,920,726,378,-1.2000028355421026,-1.2003750586029067,nan,0.0,0.0,nan
1000,0.0019948482513427734,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0009987354278564453,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0029916763305664062,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.001994609832763672,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019943714141845703,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.0019953250885009766,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.002991199493408203,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.002991914749145508,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.0019943714141845703,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019948482513427734,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0029914379119873047,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.005984783172607422,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0009982585906982422,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.001993894577026367,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.004986286163330078,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0019943714141845703,652,572,194,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0019927024841308594,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.004986763000488281,348,274,252,-1.2000198178410113,-1.200031968031968,-1.2000377934900717,0.0,0.0,0.0
1000,0.001993894577026367,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0029914379119873047,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.002990245819091797,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.0019941329956054688,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0019936561584472656,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.00299072265625,978,348,252,-1.2000025091925317,-1.204968944099379,nan,0.0,0.0,nan
1000,0.000997781753540039,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0019941329956054688,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.0019943714141845703,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.002991199493408203,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.001995563507080078,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019941329956054688,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0019948482513427734,920,348,194,-1.2000028355421026,-1.2003750586029067,nan,0.0,0.0,nan
1000,0.0019958019256591797,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0029916763305664062,652,572,194,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0029914379119873047,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019941329956054688,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.002992391586303711,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.001994609832763672,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.0019936561584472656,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.004986763000488281,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.001995563507080078,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.001993894577026367,348,274,252,-1.2000198178410113,-1.200031968031968,-1.2000377934900717,0.0,0.0,0.0
1000,0.0019936561584472656,652,274,252,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019941329956054688,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0019936561584472656,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.003988981246948242,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.001995563507080078,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0029914379119873047,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.04886960983276367,920,348,194,-1.2000028355421026,-1.2003750586029067,nan,0.0,0.0,nan
1000,0.001994609832763672,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0029909610748291016,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.002991914749145508,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.0019941329956054688,920,572,194,-1.2000028355421026,-1.2003750586029067,nan,0.0,0.0,nan
1000,0.0029914379119873047,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.001994609832763672,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.001993894577026367,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.004986286163330078,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0069811344146728516,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.006981372833251953,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.010962247848510742,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0019948482513427734,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.010971546173095703,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.004986286163330078,652,572,194,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.002992868423461914,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.002991914749145508,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.010971546173095703,978,726,348,-1.2000025091925317,-1.204968944099379,nan,0.0,0.0,nan
1000,0.004986763000488281,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.007979393005371094,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.009974002838134766,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0019943714141845703,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.0029914379119873047,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.007977962493896484,652,630,378,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.017951250076293945,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.004986286163330078,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.003989219665527344,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.007980108261108398,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.003987789154052734,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0029914379119873047,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0019948482513427734,920,348,194,-1.2000028355421026,-1.2003750586029067,nan,0.0,0.0,nan
1000,0.002991914749145508,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0029921531677246094,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.008976936340332031,978,726,348,-1.2000025091925317,-1.204968944099379,nan,0.0,0.0,nan
1000,0.007979393005371094,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.003988981246948242,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.0019948482513427734,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0009982585906982422,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0019936561584472656,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.0009975433349609375,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019948482513427734,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.002992391586303711,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.007491111755371094,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.001994609832763672,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.000997304916381836,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.00299072265625,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.003988742828369141,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0029916763305664062,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.001995086669921875,652,572,194,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.004988670349121094,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0009975433349609375,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.0029904842376708984,920,726,378,-1.2000028355421026,-1.2003750586029067,nan,0.0,0.0,nan
1000,0.003986835479736328,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.001993894577026367,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019941329956054688,348,274,252,-1.2000198178410113,-1.200031968031968,-1.2000377934900717,0.0,0.0,0.0
1000,0.032912492752075195,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.0029921531677246094,652,378,80,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.003989696502685547,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.0029916763305664062,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0029909610748291016,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.002992391586303711,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.007978677749633789,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.009973287582397461,726,348,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.00498652458190918,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.006980419158935547,652,572,194,-1.2000056456905739,-1.2000198178410113,nan,0.0,0.0,nan
1000,0.003987550735473633,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.006981372833251953,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0019936561584472656,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.002991199493408203,652,274,80,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.001995086669921875,652,274,194,-1.2000056456905739,-1.200031968031968,-1.2004383561643837,0.0,0.0,0.0
1000,0.0029892921447753906,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.001994609832763672,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.0019936561584472656,726,378,80,-1.2000045534316746,-1.200031968031968,nan,0.0,0.0,nan
1000,0.002991199493408203,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
1000,0.0029315948486328125,348,274,80,-1.2000198178410113,-1.200031968031968,-1.2003750586029067,0.0,0.0,0.0
1000,0.007979393005371094,920,572,194,-1.2000028355421026,-1.2003750586029067,nan,0.0,0.0,nan
1000,0.002947092056274414,348,274,194,-1.2000198178410113,-1.200031968031968,-1.2000637704264647,0.0,0.0,0.0
