plithos stoixeion katanomis,xronos katanomis,ipodianisma1,ipodiastima2,ipodiastima3
10000,0.08077764511108398,3657,2643,835
10000,0.07977437973022461,3657,2643,835
10000,0.07978701591491699,3657,2643,835
10000,0.09773826599121094,3657,2643,835
10000,0.08776402473449707,3657,2643,835
10000,0.07881617546081543,3657,2643,835
10000,0.08077645301818848,3657,2643,835
10000,0.07878851890563965,3657,2643,835
10000,0.07781434059143066,3657,2643,835
10000,0.07781863212585449,3657,2643,835
10000,0.07877993583679199,3657,2643,835
10000,0.07878875732421875,3657,2643,835
10000,0.08078336715698242,3657,2643,835
10000,0.08178091049194336,3657,2643,835
10000,0.07880854606628418,3657,2643,835
10000,0.07776379585266113,3657,2643,835
10000,0.07778716087341309,3657,2643,835
10000,0.0788114070892334,3657,2643,835
10000,0.07681465148925781,3657,2643,835
10000,0.08480286598205566,3657,2643,835
10000,0.07880783081054688,3657,2643,835
10000,0.0857706069946289,3657,2643,835
10000,0.07779049873352051,3657,2643,835
10000,0.07781195640563965,3657,2643,835
10000,0.07579660415649414,3657,2643,835
10000,0.0772402286529541,3657,2643,835
10000,0.08105182647705078,3657,2643,835
10000,0.07781124114990234,3657,2643,835
10000,0.07829976081848145,3657,2643,835
10000,0.07923579216003418,3657,2643,835
10000,0.0788116455078125,3657,2643,835
10000,0.0787820816040039,3657,2643,835
10000,0.07717132568359375,3657,2643,835
10000,0.07796406745910645,3657,2643,835
10000,0.07881569862365723,3657,2643,835
10000,0.07680296897888184,3657,2643,835
10000,0.09571719169616699,3657,2643,835
10000,0.1007239818572998,3657,2643,835
10000,0.07681465148925781,3657,2643,835
10000,0.07845330238342285,3657,2643,835
10000,0.07835769653320312,3657,2643,835
10000,0.09275054931640625,3657,2643,835
10000,0.10372638702392578,3657,2643,835
10000,0.10372281074523926,3657,2643,835
10000,0.08179450035095215,3657,2643,835
10000,0.08178138732910156,3657,2643,835
10000,0.08180642127990723,3657,2643,835
10000,0.08279967308044434,3657,2643,835
10000,0.080810546875,3657,2643,835
10000,0.0927591323852539,3657,2643,835
10000,0.09460020065307617,3657,2643,835
10000,0.0907597541809082,3657,2643,835
10000,0.08280563354492188,3657,2643,835
10000,0.08579540252685547,3657,2643,835
10000,0.08478832244873047,3657,2643,835
10000,0.08386039733886719,3657,2643,835
10000,0.07980632781982422,3657,2643,835
10000,0.08178353309631348,3657,2643,835
10000,0.0837717056274414,3657,2643,835
10000,0.15258026123046875,3657,2643,835
10000,0.0887613296508789,3657,2643,835
10000,0.07779121398925781,3657,2643,835
10000,0.07978534698486328,3657,2643,835
10000,0.0808107852935791,3657,2643,835
10000,0.08177995681762695,3657,2643,835
10000,0.13364171981811523,3657,2643,835
10000,0.08976006507873535,3657,2643,835
10000,0.09374856948852539,3657,2643,835
10000,0.07781791687011719,3657,2643,835
10000,0.08178019523620605,3657,2643,835
10000,0.08479976654052734,3657,2643,835
10000,0.08477425575256348,3657,2643,835
10000,0.08374261856079102,3657,2643,835
10000,0.0857701301574707,3657,2643,835
10000,0.09474563598632812,3657,2643,835
10000,0.08078384399414062,3657,2643,835
10000,0.08277368545532227,3657,2643,835
10000,0.09873485565185547,3657,2643,835
10000,0.09474635124206543,3657,2643,835
10000,0.07981276512145996,3657,2643,835
10000,0.07975888252258301,3657,2643,835
10000,0.09773516654968262,3657,2643,835
10000,0.08280539512634277,3657,2643,835
10000,0.09372806549072266,3657,2643,835
10000,0.10172796249389648,3657,2643,835
10000,0.08975934982299805,3657,2643,835
10000,0.08379650115966797,3657,2643,835
10000,0.08178138732910156,3657,2643,835
10000,0.08678770065307617,3657,2643,835
10000,0.08778572082519531,3657,2643,835
10000,0.08379626274108887,3657,2643,835
10000,0.08377528190612793,3657,2643,835
10000,0.07778429985046387,3657,2643,835
10000,0.09472155570983887,3657,2643,835
10000,0.08266711235046387,3657,2643,835
10000,0.08379507064819336,3657,2643,835
10000,0.10073089599609375,3657,2643,835
10000,0.08877682685852051,3657,2643,835
10000,0.08877229690551758,3657,2643,835
10000,0.08977031707763672,3657,2643,835
10000,0.08878493309020996,3657,2643,835
10000,0.0857698917388916,3657,2643,835
10000,0.09773898124694824,3657,2643,835
10000,0.09773850440979004,3657,2643,835
10000,0.08776569366455078,3657,2643,835
10000,0.09275197982788086,3657,2643,835
10000,0.09773850440979004,3657,2643,835
10000,0.0827784538269043,3657,2643,835
10000,0.09571290016174316,3657,2643,835
10000,0.08876276016235352,3657,2643,835
10000,0.08878922462463379,3657,2643,835
10000,0.09275221824645996,3657,2643,835
10000,0.09175419807434082,3657,2643,835
10000,0.09275507926940918,3657,2643,835
10000,0.10372352600097656,3657,2643,835
10000,0.09773755073547363,3657,2643,835
10000,0.08876276016235352,3657,2643,835
10000,0.08676767349243164,3657,2643,835
10000,0.08015084266662598,3657,2643,835
10000,0.08178043365478516,3657,2643,835
10000,0.07981348037719727,3657,2643,835
10000,0.07881855964660645,3657,2643,835
10000,0.07981300354003906,3657,2643,835
10000,0.07980608940124512,3657,2643,835
10000,0.08275127410888672,3657,2643,835
10000,0.08074331283569336,3657,2643,835
10000,0.08078384399414062,3657,2643,835
10000,0.08275079727172852,3657,2643,835
10000,0.07986903190612793,3657,2643,835
10000,0.08088350296020508,3657,2643,835
10000,0.08075809478759766,3657,2643,835
10000,0.08081340789794922,3657,2643,835
10000,0.07880949974060059,3657,2643,835
10000,0.08080554008483887,3657,2643,835
10000,0.0830678939819336,3657,2643,835
10000,0.08279967308044434,3657,2643,835
10000,0.08077478408813477,3657,2643,835
10000,0.0827789306640625,3657,2643,835
10000,0.0827784538269043,3657,2643,835
10000,0.08129262924194336,3657,2643,835
10000,0.08180379867553711,3657,2643,835
10000,0.08080697059631348,3657,2643,835
10000,0.08083176612854004,3657,2643,835
10000,0.08078193664550781,3657,2643,835
10000,0.07978057861328125,3657,2643,835
10000,0.07981324195861816,3657,2643,835
10000,0.08069229125976562,3657,2643,835
10000,0.0808103084564209,3657,2643,835
10000,0.11568975448608398,3657,2643,835
10000,0.08078336715698242,3657,2643,835
10000,0.07980728149414062,3657,2643,835
10000,0.07880401611328125,3657,2643,835
10000,0.08078384399414062,3657,2643,835
10000,0.0808107852935791,3657,2643,835
10000,0.07981395721435547,3657,2643,835
10000,0.08375000953674316,3657,2643,835
10000,0.07976293563842773,3657,2643,835
10000,0.09773802757263184,3657,2643,835
10000,0.0860586166381836,3657,2643,835
10000,0.08078789710998535,3657,2643,835
10000,0.08076786994934082,3657,2643,835
10000,0.08177542686462402,3657,2643,835
10000,0.07679152488708496,3657,2643,835
10000,0.0808100700378418,3657,2643,835
10000,0.08078217506408691,3657,2643,835
10000,0.08178067207336426,3657,2643,835
10000,0.08081436157226562,3657,2643,835
10000,0.0827784538269043,3657,2643,835
10000,0.08143138885498047,3657,2643,835
10000,0.08180069923400879,3657,2643,835
10000,0.08080315589904785,3657,2643,835
10000,0.08277130126953125,3657,2643,835
10000,0.08178114891052246,3657,2643,835
10000,0.07779192924499512,3657,2643,835
10000,0.07981133460998535,3657,2643,835
10000,0.08178091049194336,3657,2643,835
10000,0.08078598976135254,3657,2643,835
10000,0.08279275894165039,3657,2643,835
10000,0.08081340789794922,3657,2643,835
10000,0.08083486557006836,3657,2643,835
10000,0.08034610748291016,3657,2643,835
10000,0.08076047897338867,3657,2643,835
10000,0.0802922248840332,3657,2643,835
10000,0.08138751983642578,3657,2643,835
10000,0.08176445960998535,3657,2643,835
10000,0.07981348037719727,3657,2643,835
10000,0.08284115791320801,3657,2643,835
10000,0.0807809829711914,3657,2643,835
10000,0.08078289031982422,3657,2643,835
10000,0.08077597618103027,3657,2643,835
10000,0.07981371879577637,3657,2643,835
10000,0.08175110816955566,3657,2643,835
10000,0.08143019676208496,3657,2643,835
10000,0.08177685737609863,3657,2643,835
10000,0.0807795524597168,3657,2643,835
10000,0.08071422576904297,3657,2643,835
