plithos stoixeion katanomis,xronos katanomis,ipodianisma1,ipodiastima2,ipodiastima3
5000,0.0488896369934082,2471,1248,649
5000,0.04388165473937988,2498,1248,623
5000,0.04487752914428711,2498,1248,623
5000,0.04288458824157715,2498,1248,623
5000,0.044878244400024414,2498,1248,623
5000,0.04288482666015625,2498,1248,623
5000,0.04388117790222168,2498,1248,623
5000,0.04587817192077637,2498,1248,623
5000,0.04288315773010254,2498,1248,623
5000,0.042911529541015625,2498,1248,623
5000,0.04390072822570801,2498,1248,623
5000,0.042877912521362305,2498,1248,623
5000,0.04390835762023926,2498,1248,623
5000,0.043882131576538086,2498,1248,623
5000,0.044901132583618164,2498,1248,623
5000,0.043883562088012695,2498,1248,623
5000,0.04587674140930176,2498,1248,623
5000,0.04487895965576172,2498,1248,623
5000,0.04288482666015625,2498,1248,623
5000,0.04488039016723633,2498,1248,623
5000,0.0428924560546875,2498,1248,623
5000,0.042884111404418945,2498,1248,623
5000,0.04388236999511719,2498,1248,623
5000,0.04191708564758301,2498,1248,623
5000,0.05086255073547363,2498,1248,623
5000,0.04190683364868164,2498,1248,623
5000,0.044905662536621094,2498,1248,623
5000,0.04290318489074707,2498,1248,623
5000,0.042883872985839844,2498,1248,623
5000,0.044313907623291016,2498,1248,623
5000,0.04288458824157715,2498,1248,623
5000,0.043909311294555664,2498,1248,623
5000,0.04377460479736328,2498,1248,623
5000,0.041918039321899414,2498,1248,623
5000,0.044905900955200195,2498,1248,623
5000,0.04385495185852051,2498,1248,623
5000,0.04487872123718262,2498,1248,623
5000,0.06482601165771484,2498,1248,623
5000,0.0578455924987793,2498,1248,623
5000,0.05285906791687012,2498,1248,623
5000,0.05585122108459473,2498,1248,623
5000,0.06283068656921387,2498,1248,623
5000,0.05585169792175293,2498,1248,623
5000,0.05385541915893555,2498,1248,623
5000,0.050862789154052734,2498,1248,623
5000,0.04687380790710449,2498,1248,623
5000,0.04587674140930176,2498,1248,623
5000,0.045876264572143555,2498,1248,623
5000,0.04587554931640625,2498,1248,623
5000,0.04288506507873535,2498,1248,623
5000,0.04687356948852539,2498,1248,623
5000,0.043881893157958984,2498,1248,623
5000,0.04886937141418457,2498,1248,623
5000,0.08477234840393066,2498,1248,623
5000,0.04487872123718262,2498,1248,623
5000,0.043882131576538086,2498,1248,623
5000,0.044877052307128906,2498,1248,623
5000,0.04506731033325195,2498,1248,623
5000,0.05385613441467285,2498,1248,623
5000,0.044878482818603516,2498,1248,623
5000,0.04188656806945801,2498,1248,623
5000,0.04288434982299805,2498,1248,623
5000,0.05385446548461914,2498,1248,623
5000,0.05086326599121094,2498,1248,623
5000,0.05186009407043457,2498,1248,623
5000,0.04188680648803711,2498,1248,623
5000,0.04390859603881836,2498,1248,623
5000,0.04886817932128906,2498,1248,623
5000,0.04390239715576172,2498,1248,623
5000,0.04288339614868164,2498,1248,623
5000,0.04191422462463379,2498,1248,623
